,Unnamed: 0,campfilename,monthyear,date,total_clients,cmy
4921,4921,Leros-Lepida_GRE_032,72018,2018-07-26,450,Leros-Lepida_GRE_032072018
4922,4922,Leros-Lepida_GRE_032,72018,2018-07-27,473,Leros-Lepida_GRE_032072018
4923,4923,Leros-Lepida_GRE_032,72018,2018-07-28,407,Leros-Lepida_GRE_032072018
4924,4924,Leros-Lepida_GRE_032,72018,2018-07-29,398,Leros-Lepida_GRE_032072018
4925,4925,Leros-Lepida_GRE_032,72018,2018-07-30,470,Leros-Lepida_GRE_032072018
4926,4926,Leros-Lepida_GRE_032,72018,2018-07-31,489,Leros-Lepida_GRE_032072018
4927,4927,Leros-Lepida_GRE_032,92018,2018-09-01,352,Leros-Lepida_GRE_032092018
4928,4928,Leros-Lepida_GRE_032,92018,2018-09-02,346,Leros-Lepida_GRE_032092018
4929,4929,Leros-Lepida_GRE_032,92018,2018-09-03,417,Leros-Lepida_GRE_032092018
4930,4930,Leros-Lepida_GRE_032,92018,2018-09-04,400,Leros-Lepida_GRE_032092018
4931,4931,Leros-Lepida_GRE_032,92018,2018-09-05,401,Leros-Lepida_GRE_032092018
4932,4932,Leros-Lepida_GRE_032,92018,2018-09-06,407,Leros-Lepida_GRE_032092018
4933,4933,Leros-Lepida_GRE_032,92018,2018-09-07,360,Leros-Lepida_GRE_032092018
4934,4934,Leros-Lepida_GRE_032,92018,2018-09-08,326,Leros-Lepida_GRE_032092018
4935,4935,Leros-Lepida_GRE_032,92018,2018-09-09,317,Leros-Lepida_GRE_032092018
4936,4936,Leros-Lepida_GRE_032,92018,2018-09-10,369,Leros-Lepida_GRE_032092018
4937,4937,Leros-Lepida_GRE_032,92018,2018-09-11,360,Leros-Lepida_GRE_032092018
4938,4938,Leros-Lepida_GRE_032,92018,2018-09-12,373,Leros-Lepida_GRE_032092018
4939,4939,Leros-Lepida_GRE_032,92018,2018-09-13,359,Leros-Lepida_GRE_032092018
4940,4940,Leros-Lepida_GRE_032,92018,2018-09-14,397,Leros-Lepida_GRE_032092018
4941,4941,Leros-Lepida_GRE_032,92018,2018-09-15,343,Leros-Lepida_GRE_032092018
4942,4942,Leros-Lepida_GRE_032,92018,2018-09-16,342,Leros-Lepida_GRE_032092018
4943,4943,Leros-Lepida_GRE_032,92018,2018-09-17,397,Leros-Lepida_GRE_032092018
4944,4944,Leros-Lepida_GRE_032,92018,2018-09-18,415,Leros-Lepida_GRE_032092018
4945,4945,Leros-Lepida_GRE_032,92018,2018-09-19,392,Leros-Lepida_GRE_032092018
4946,4946,Leros-Lepida_GRE_032,92018,2018-09-20,396,Leros-Lepida_GRE_032092018
4947,4947,Leros-Lepida_GRE_032,92018,2018-09-21,385,Leros-Lepida_GRE_032092018
4948,4948,Leros-Lepida_GRE_032,92018,2018-09-22,355,Leros-Lepida_GRE_032092018
4949,4949,Leros-Lepida_GRE_032,92018,2018-09-23,363,Leros-Lepida_GRE_032092018
4950,4950,Leros-Lepida_GRE_032,92018,2018-09-24,439,Leros-Lepida_GRE_032092018
4951,4951,Leros-Lepida_GRE_032,92018,2018-09-25,451,Leros-Lepida_GRE_032092018
4952,4952,Leros-Lepida_GRE_032,92018,2018-09-26,425,Leros-Lepida_GRE_032092018
4953,4953,Leros-Lepida_GRE_032,92018,2018-09-27,428,Leros-Lepida_GRE_032092018
4954,4954,Leros-Lepida_GRE_032,92018,2018-09-28,415,Leros-Lepida_GRE_032092018
4955,4955,Leros-Lepida_GRE_032,92018,2018-09-29,353,Leros-Lepida_GRE_032092018
4956,4956,Leros-Lepida_GRE_032,92018,2018-09-30,357,Leros-Lepida_GRE_032092018
4957,4957,Moria_GRE_001,22018,2018-01-31,2243,Moria_GRE_001022018
4958,4958,Moria_GRE_001,22018,2018-02-01,2210,Moria_GRE_001022018
4959,4959,Moria_GRE_001,22018,2018-02-02,2096,Moria_GRE_001022018
4960,4960,Moria_GRE_001,22018,2018-02-03,1961,Moria_GRE_001022018
4961,4961,Moria_GRE_001,22018,2018-02-04,1877,Moria_GRE_001022018
4962,4962,Moria_GRE_001,22018,2018-02-05,2027,Moria_GRE_001022018
4963,4963,Moria_GRE_001,22018,2018-02-06,2121,Moria_GRE_001022018
4964,4964,Moria_GRE_001,22018,2018-02-07,2077,Moria_GRE_001022018
4965,4965,Moria_GRE_001,22018,2018-02-08,2017,Moria_GRE_001022018
4966,4966,Moria_GRE_001,22018,2018-02-09,2088,Moria_GRE_001022018
4967,4967,Moria_GRE_001,22018,2018-02-10,1977,Moria_GRE_001022018
4968,4968,Moria_GRE_001,22018,2018-02-11,1920,Moria_GRE_001022018
4969,4969,Moria_GRE_001,22018,2018-02-12,2090,Moria_GRE_001022018
4970,4970,Moria_GRE_001,22018,2018-02-13,2052,Moria_GRE_001022018
4971,4971,Moria_GRE_001,22018,2018-02-14,1943,Moria_GRE_001022018
4972,4972,Moria_GRE_001,22018,2018-02-15,2003,Moria_GRE_001022018
4973,4973,Moria_GRE_001,22018,2018-02-16,1993,Moria_GRE_001022018
4974,4974,Moria_GRE_001,22018,2018-02-17,1961,Moria_GRE_001022018
4975,4975,Moria_GRE_001,22018,2018-02-18,1887,Moria_GRE_001022018
4976,4976,Moria_GRE_001,22018,2018-02-19,1988,Moria_GRE_001022018
4977,4977,Moria_GRE_001,22018,2018-02-20,2066,Moria_GRE_001022018
4978,4978,Moria_GRE_001,22018,2018-02-21,2074,Moria_GRE_001022018
4979,4979,Moria_GRE_001,22018,2018-02-22,2038,Moria_GRE_001022018
4980,4980,Moria_GRE_001,22018,2018-02-23,2071,Moria_GRE_001022018
4981,4981,Moria_GRE_001,22018,2018-02-24,1959,Moria_GRE_001022018
4982,4982,Moria_GRE_001,22018,2018-02-25,1948,Moria_GRE_001022018
4983,4983,Moria_GRE_001,22018,2018-02-26,2063,Moria_GRE_001022018
4984,4984,Moria_GRE_001,22018,2018-02-27,2017,Moria_GRE_001022018
4985,4985,Moria_GRE_001,32018,2018-03-01,1988,Moria_GRE_001032018
4986,4986,Moria_GRE_001,32018,2018-03-02,1902,Moria_GRE_001032018
4987,4987,Moria_GRE_001,32018,2018-03-03,1897,Moria_GRE_001032018
4988,4988,Moria_GRE_001,32018,2018-03-04,1801,Moria_GRE_001032018
4989,4989,Moria_GRE_001,32018,2018-03-05,2022,Moria_GRE_001032018
4990,4990,Moria_GRE_001,32018,2018-03-06,1946,Moria_GRE_001032018
4991,4991,Moria_GRE_001,32018,2018-03-07,1897,Moria_GRE_001032018
4992,4992,Moria_GRE_001,32018,2018-03-08,2049,Moria_GRE_001032018
4993,4993,Moria_GRE_001,32018,2018-03-09,1959,Moria_GRE_001032018
4994,4994,Moria_GRE_001,32018,2018-03-10,1897,Moria_GRE_001032018
4995,4995,Moria_GRE_001,32018,2018-03-11,1850,Moria_GRE_001032018
4996,4996,Moria_GRE_001,32018,2018-03-12,2041,Moria_GRE_001032018
4997,4997,Moria_GRE_001,32018,2018-03-13,2001,Moria_GRE_001032018
4998,4998,Moria_GRE_001,32018,2018-03-14,1959,Moria_GRE_001032018
4999,4999,Moria_GRE_001,32018,2018-03-15,1925,Moria_GRE_001032018
5000,5000,Moria_GRE_001,32018,2018-03-16,2057,Moria_GRE_001032018
5001,5001,Moria_GRE_001,32018,2018-03-17,1875,Moria_GRE_001032018
5002,5002,Moria_GRE_001,32018,2018-03-18,1895,Moria_GRE_001032018
5003,5003,Moria_GRE_001,32018,2018-03-19,2046,Moria_GRE_001032018
5004,5004,Moria_GRE_001,32018,2018-03-20,1877,Moria_GRE_001032018
5005,5005,Moria_GRE_001,32018,2018-03-21,2090,Moria_GRE_001032018
5006,5006,Moria_GRE_001,32018,2018-03-22,1998,Moria_GRE_001032018
5007,5007,Moria_GRE_001,32018,2018-03-23,1941,Moria_GRE_001032018
5008,5008,Moria_GRE_001,32018,2018-03-24,1789,Moria_GRE_001032018
5009,5009,Moria_GRE_001,32018,2018-03-25,1806,Moria_GRE_001032018
5010,5010,Moria_GRE_001,32018,2018-03-26,1912,Moria_GRE_001032018
5011,5011,Moria_GRE_001,32018,2018-03-27,1977,Moria_GRE_001032018
5012,5012,Moria_GRE_001,32018,2018-03-28,2057,Moria_GRE_001032018
5013,5013,Moria_GRE_001,32018,2018-03-29,1946,Moria_GRE_001032018
5014,5014,Moria_GRE_001,32018,2018-03-30,2036,Moria_GRE_001032018
5015,5015,Moria_GRE_001,32018,2018-03-31,2030,Moria_GRE_001032018
5016,5016,Moria_GRE_001,42018,2018-04-01,2006,Moria_GRE_001042018
5017,5017,Moria_GRE_001,42018,2018-04-02,2088,Moria_GRE_001042018
5018,5018,Moria_GRE_001,42018,2018-04-03,2085,Moria_GRE_001042018
5019,5019,Moria_GRE_001,42018,2018-04-04,2196,Moria_GRE_001042018
5020,5020,Moria_GRE_001,42018,2018-04-05,2071,Moria_GRE_001042018
5021,5021,Moria_GRE_001,42018,2018-04-06,2009,Moria_GRE_001042018
5022,5022,Moria_GRE_001,42018,2018-04-07,2038,Moria_GRE_001042018
5023,5023,Moria_GRE_001,42018,2018-04-08,2079,Moria_GRE_001042018
5024,5024,Moria_GRE_001,42018,2018-04-09,2044,Moria_GRE_001042018
5025,5025,Moria_GRE_001,42018,2018-04-10,2199,Moria_GRE_001042018
5026,5026,Moria_GRE_001,42018,2018-04-11,2240,Moria_GRE_001042018
5027,5027,Moria_GRE_001,42018,2018-04-12,2172,Moria_GRE_001042018
5028,5028,Moria_GRE_001,42018,2018-04-13,2164,Moria_GRE_001042018
5029,5029,Moria_GRE_001,42018,2018-04-14,2041,Moria_GRE_001042018
5030,5030,Moria_GRE_001,42018,2018-04-15,2014,Moria_GRE_001042018
5031,5031,Moria_GRE_001,42018,2018-04-16,2164,Moria_GRE_001042018
5032,5032,Moria_GRE_001,42018,2018-04-17,1897,Moria_GRE_001042018
5033,5033,Moria_GRE_001,42018,2018-04-18,1892,Moria_GRE_001042018
5034,5034,Moria_GRE_001,42018,2018-04-19,1775,Moria_GRE_001042018
5035,5035,Moria_GRE_001,42018,2018-04-20,1760,Moria_GRE_001042018
5036,5036,Moria_GRE_001,42018,2018-04-21,1639,Moria_GRE_001042018
5037,5037,Moria_GRE_001,42018,2018-04-22,1242,Moria_GRE_001042018
5038,5038,Moria_GRE_001,42018,2018-04-23,1386,Moria_GRE_001042018
5039,5039,Moria_GRE_001,42018,2018-04-24,1628,Moria_GRE_001042018
5040,5040,Moria_GRE_001,42018,2018-04-25,2033,Moria_GRE_001042018
5041,5041,Moria_GRE_001,42018,2018-04-26,2079,Moria_GRE_001042018
5042,5042,Moria_GRE_001,42018,2018-04-27,2055,Moria_GRE_001042018
5043,5043,Moria_GRE_001,42018,2018-04-28,2019,Moria_GRE_001042018
5044,5044,Moria_GRE_001,42018,2018-04-29,1905,Moria_GRE_001042018
5045,5045,Moria_GRE_001,42018,2018-04-30,2014,Moria_GRE_001042018
5046,5046,Moria_GRE_001,52018,2018-05-01,2101,Moria_GRE_001052018
5047,5047,Moria_GRE_001,52018,2018-05-02,2199,Moria_GRE_001052018
5048,5048,Moria_GRE_001,52018,2018-05-03,2121,Moria_GRE_001052018
5049,5049,Moria_GRE_001,52018,2018-05-04,2285,Moria_GRE_001052018
5050,5050,Moria_GRE_001,52018,2018-05-05,2190,Moria_GRE_001052018
5051,5051,Moria_GRE_001,52018,2018-05-06,2175,Moria_GRE_001052018
5052,5052,Moria_GRE_001,52018,2018-05-07,2411,Moria_GRE_001052018
5053,5053,Moria_GRE_001,52018,2018-05-08,2307,Moria_GRE_001052018
5054,5054,Moria_GRE_001,52018,2018-05-09,2190,Moria_GRE_001052018
5055,5055,Moria_GRE_001,52018,2018-05-10,2181,Moria_GRE_001052018
5056,5056,Moria_GRE_001,52018,2018-05-11,2240,Moria_GRE_001052018
5057,5057,Moria_GRE_001,52018,2018-05-12,2118,Moria_GRE_001052018
5058,5058,Moria_GRE_001,52018,2018-05-13,2118,Moria_GRE_001052018
5059,5059,Moria_GRE_001,52018,2018-05-14,2144,Moria_GRE_001052018
5060,5060,Moria_GRE_001,52018,2018-05-15,1953,Moria_GRE_001052018
5061,5061,Moria_GRE_001,52018,2018-05-16,2041,Moria_GRE_001052018
5062,5062,Moria_GRE_001,52018,2018-05-17,2055,Moria_GRE_001052018
5063,5063,Moria_GRE_001,52018,2018-05-18,2141,Moria_GRE_001052018
5064,5064,Moria_GRE_001,52018,2018-05-19,2074,Moria_GRE_001052018
5065,5065,Moria_GRE_001,52018,2018-05-20,2113,Moria_GRE_001052018
5066,5066,Moria_GRE_001,52018,2018-05-21,2225,Moria_GRE_001052018
5067,5067,Moria_GRE_001,52018,2018-05-22,1993,Moria_GRE_001052018
5068,5068,Moria_GRE_001,52018,2018-05-23,1374,Moria_GRE_001052018
5069,5069,Moria_GRE_001,52018,2018-05-24,1331,Moria_GRE_001052018
5070,5070,Moria_GRE_001,52018,2018-05-25,1446,Moria_GRE_001052018
5071,5071,Moria_GRE_001,52018,2018-05-26,1418,Moria_GRE_001052018
5072,5072,Moria_GRE_001,52018,2018-05-27,1314,Moria_GRE_001052018
5073,5073,Moria_GRE_001,52018,2018-05-28,1312,Moria_GRE_001052018
5074,5074,Moria_GRE_001,52018,2018-05-29,1442,Moria_GRE_001052018
5075,5075,Moria_GRE_001,52018,2018-05-30,1392,Moria_GRE_001052018
5076,5076,Moria_GRE_001,52018,2018-05-31,1791,Moria_GRE_001052018
5077,5077,Moria_GRE_001,62018,2018-06-01,2063,Moria_GRE_001062018
5078,5078,Moria_GRE_001,62018,2018-06-02,2152,Moria_GRE_001062018
5079,5079,Moria_GRE_001,62018,2018-06-03,2099,Moria_GRE_001062018
5080,5080,Moria_GRE_001,62018,2018-06-04,2288,Moria_GRE_001062018
5081,5081,Moria_GRE_001,62018,2018-06-05,2310,Moria_GRE_001062018
5082,5082,Moria_GRE_001,62018,2018-06-06,2316,Moria_GRE_001062018
5083,5083,Moria_GRE_001,62018,2018-06-07,2291,Moria_GRE_001062018
5084,5084,Moria_GRE_001,62018,2018-06-08,2255,Moria_GRE_001062018
5085,5085,Moria_GRE_001,62018,2018-06-09,2310,Moria_GRE_001062018
5086,5086,Moria_GRE_001,62018,2018-06-10,2598,Moria_GRE_001062018
5087,5087,Moria_GRE_001,62018,2018-06-11,2480,Moria_GRE_001062018
5088,5088,Moria_GRE_001,62018,2018-06-12,2401,Moria_GRE_001062018
5089,5089,Moria_GRE_001,62018,2018-06-13,2392,Moria_GRE_001062018
5090,5090,Moria_GRE_001,62018,2018-06-14,2411,Moria_GRE_001062018
5091,5091,Moria_GRE_001,62018,2018-06-15,2392,Moria_GRE_001062018
5092,5092,Moria_GRE_001,62018,2018-06-16,2294,Moria_GRE_001062018
5093,5093,Moria_GRE_001,62018,2018-06-17,2294,Moria_GRE_001062018
5094,5094,Moria_GRE_001,62018,2018-06-18,2431,Moria_GRE_001062018
5095,5095,Moria_GRE_001,62018,2018-06-19,2434,Moria_GRE_001062018
5096,5096,Moria_GRE_001,62018,2018-06-20,2411,Moria_GRE_001062018
5097,5097,Moria_GRE_001,62018,2018-06-21,2398,Moria_GRE_001062018
5098,5098,Moria_GRE_001,62018,2018-06-22,2304,Moria_GRE_001062018
5099,5099,Moria_GRE_001,62018,2018-06-23,2258,Moria_GRE_001062018
5100,5100,Moria_GRE_001,62018,2018-06-24,2246,Moria_GRE_001062018
5101,5101,Moria_GRE_001,62018,2018-06-25,2325,Moria_GRE_001062018
5102,5102,Moria_GRE_001,62018,2018-06-26,2322,Moria_GRE_001062018
5103,5103,Moria_GRE_001,62018,2018-06-27,2298,Moria_GRE_001062018
5104,5104,Moria_GRE_001,62018,2018-06-28,2338,Moria_GRE_001062018
5105,5105,Moria_GRE_001,62018,2018-06-29,2369,Moria_GRE_001062018
5106,5106,Moria_GRE_001,62018,2018-06-30,2369,Moria_GRE_001062018
5107,5107,Moria_GRE_001,72018,2018-06-28,2338,Moria_GRE_001072018
5108,5108,Moria_GRE_001,72018,2018-06-29,2369,Moria_GRE_001072018
5109,5109,Moria_GRE_001,72018,2018-06-30,2369,Moria_GRE_001072018
5110,5110,Moria_GRE_001,72018,2018-07-01,2276,Moria_GRE_001072018
5111,5111,Moria_GRE_001,72018,2018-07-02,2347,Moria_GRE_001072018
5112,5112,Moria_GRE_001,72018,2018-07-03,2411,Moria_GRE_001072018
5113,5113,Moria_GRE_001,72018,2018-07-04,2637,Moria_GRE_001072018
5114,5114,Moria_GRE_001,72018,2018-07-05,2528,Moria_GRE_001072018
5115,5115,Moria_GRE_001,72018,2018-07-06,2497,Moria_GRE_001072018
5116,5116,Moria_GRE_001,72018,2018-07-07,2427,Moria_GRE_001072018
5117,5117,Moria_GRE_001,72018,2018-07-08,2385,Moria_GRE_001072018
5118,5118,Moria_GRE_001,72018,2018-07-09,2514,Moria_GRE_001072018
5119,5119,Moria_GRE_001,72018,2018-07-10,1483,Moria_GRE_001072018
5120,5120,Moria_GRE_001,72018,2018-07-11,685,Moria_GRE_001072018
5121,5121,Moria_GRE_001,72018,2018-07-12,776,Moria_GRE_001072018
5122,5122,Moria_GRE_001,72018,2018-07-13,794,Moria_GRE_001072018
5123,5123,Moria_GRE_001,72018,2018-07-14,795,Moria_GRE_001072018
5124,5124,Moria_GRE_001,72018,2018-07-15,795,Moria_GRE_001072018
5125,5125,Moria_GRE_001,72018,2018-07-16,912,Moria_GRE_001072018
5126,5126,Moria_GRE_001,72018,2018-07-17,786,Moria_GRE_001072018
5127,5127,Moria_GRE_001,72018,2018-07-18,873,Moria_GRE_001072018
5128,5128,Moria_GRE_001,72018,2018-07-19,940,Moria_GRE_001072018
5129,5129,Moria_GRE_001,72018,2018-07-20,1114,Moria_GRE_001072018
5130,5130,Moria_GRE_001,72018,2018-07-21,1044,Moria_GRE_001072018
5131,5131,Moria_GRE_001,72018,2018-07-22,1295,Moria_GRE_001072018
5132,5132,Moria_GRE_001,72018,2018-07-23,1134,Moria_GRE_001072018
5133,5133,Moria_GRE_001,72018,2018-07-24,1177,Moria_GRE_001072018
5134,5134,Moria_GRE_001,72018,2018-07-25,1335,Moria_GRE_001072018
5135,5135,Moria_GRE_001,72018,2018-07-26,1424,Moria_GRE_001072018
5136,5136,Moria_GRE_001,72018,2018-07-27,1245,Moria_GRE_001072018
5137,5137,Moria_GRE_001,72018,2018-07-28,1426,Moria_GRE_001072018
5138,5138,Moria_GRE_001,72018,2018-07-29,1309,Moria_GRE_001072018
5139,5139,Moria_GRE_001,72018,2018-07-30,1205,Moria_GRE_001072018
5140,5140,Moria_GRE_001,72018,2018-07-31,1073,Moria_GRE_001072018
5141,5141,Moria_GRE_001,92018,2018-08-31,2988,Moria_GRE_001092018
5142,5142,Moria_GRE_001,92018,2018-09-01,3076,Moria_GRE_001092018
5143,5143,Moria_GRE_001,92018,2018-09-02,3099,Moria_GRE_001092018
5144,5144,Moria_GRE_001,92018,2018-09-03,3131,Moria_GRE_001092018
5145,5145,Moria_GRE_001,92018,2018-09-04,3131,Moria_GRE_001092018
5146,5146,Moria_GRE_001,92018,2018-09-05,3099,Moria_GRE_001092018
5147,5147,Moria_GRE_001,92018,2018-09-06,3145,Moria_GRE_001092018
5148,5148,Moria_GRE_001,92018,2018-09-07,3150,Moria_GRE_001092018
5149,5149,Moria_GRE_001,92018,2018-09-08,3182,Moria_GRE_001092018
5150,5150,Moria_GRE_001,92018,2018-09-09,2988,Moria_GRE_001092018
5151,5151,Moria_GRE_001,92018,2018-09-10,3211,Moria_GRE_001092018
5152,5152,Moria_GRE_001,92018,2018-09-11,3240,Moria_GRE_001092018
5153,5153,Moria_GRE_001,92018,2018-09-12,3289,Moria_GRE_001092018
5154,5154,Moria_GRE_001,92018,2018-09-13,3187,Moria_GRE_001092018
5155,5155,Moria_GRE_001,92018,2018-09-14,3566,Moria_GRE_001092018
5156,5156,Moria_GRE_001,92018,2018-09-15,3555,Moria_GRE_001092018
5157,5157,Moria_GRE_001,92018,2018-09-16,3589,Moria_GRE_001092018
5158,5158,Moria_GRE_001,92018,2018-09-17,3672,Moria_GRE_001092018
5159,5159,Moria_GRE_001,92018,2018-09-18,3648,Moria_GRE_001092018
5160,5160,Moria_GRE_001,92018,2018-09-19,3672,Moria_GRE_001092018
5161,5161,Moria_GRE_001,92018,2018-09-20,3583,Moria_GRE_001092018
5162,5162,Moria_GRE_001,92018,2018-09-21,3566,Moria_GRE_001092018
5163,5163,Moria_GRE_001,92018,2018-09-22,3510,Moria_GRE_001092018
5164,5164,Moria_GRE_001,92018,2018-09-23,3455,Moria_GRE_001092018
5165,5165,Moria_GRE_001,92018,2018-09-24,3122,Moria_GRE_001092018
5166,5166,Moria_GRE_001,92018,2018-09-25,2418,Moria_GRE_001092018
5167,5167,Moria_GRE_001,92018,2018-09-26,2193,Moria_GRE_001092018
5168,5168,Moria_GRE_001,92018,2018-09-27,2587,Moria_GRE_001092018
5169,5169,Moria_GRE_001,92018,2018-09-28,2685,Moria_GRE_001092018
5170,5170,Moria_GRE_001,92018,2018-09-29,2360,Moria_GRE_001092018
5171,5171,Moria_GRE_001,92018,2018-09-30,2213,Moria_GRE_001092018
5172,5172,Nea-Kavala_GRE_034,12017,2016-12-31,260,Nea-Kavala_GRE_034012017
5173,5173,Nea-Kavala_GRE_034,12017,2017-01-01,253,Nea-Kavala_GRE_034012017
5174,5174,Nea-Kavala_GRE_034,12017,2017-01-02,270,Nea-Kavala_GRE_034012017
5175,5175,Nea-Kavala_GRE_034,12017,2017-01-03,287,Nea-Kavala_GRE_034012017
5176,5176,Nea-Kavala_GRE_034,12017,2017-01-04,316,Nea-Kavala_GRE_034012017
5177,5177,Nea-Kavala_GRE_034,12017,2017-01-05,293,Nea-Kavala_GRE_034012017
5178,5178,Nea-Kavala_GRE_034,12017,2017-01-06,246,Nea-Kavala_GRE_034012017
5179,5179,Nea-Kavala_GRE_034,12017,2017-01-07,223,Nea-Kavala_GRE_034012017
5180,5180,Nea-Kavala_GRE_034,12017,2017-01-08,229,Nea-Kavala_GRE_034012017
5181,5181,Nea-Kavala_GRE_034,12017,2017-01-09,261,Nea-Kavala_GRE_034012017
5182,5182,Nea-Kavala_GRE_034,12017,2017-01-10,279,Nea-Kavala_GRE_034012017
5183,5183,Nea-Kavala_GRE_034,12017,2017-01-11,251,Nea-Kavala_GRE_034012017
5184,5184,Nea-Kavala_GRE_034,12017,2017-01-12,288,Nea-Kavala_GRE_034012017
5185,5185,Nea-Kavala_GRE_034,12017,2017-01-13,296,Nea-Kavala_GRE_034012017
5186,5186,Nea-Kavala_GRE_034,12017,2017-01-14,243,Nea-Kavala_GRE_034012017
5187,5187,Nea-Kavala_GRE_034,12017,2017-01-15,213,Nea-Kavala_GRE_034012017
5188,5188,Nea-Kavala_GRE_034,12017,2017-01-16,291,Nea-Kavala_GRE_034012017
5189,5189,Nea-Kavala_GRE_034,12017,2017-01-17,293,Nea-Kavala_GRE_034012017
5190,5190,Nea-Kavala_GRE_034,12017,2017-01-18,263,Nea-Kavala_GRE_034012017
5191,5191,Nea-Kavala_GRE_034,12017,2017-01-19,251,Nea-Kavala_GRE_034012017
5192,5192,Nea-Kavala_GRE_034,12017,2017-01-20,264,Nea-Kavala_GRE_034012017
5193,5193,Nea-Kavala_GRE_034,12017,2017-01-21,235,Nea-Kavala_GRE_034012017
5194,5194,Nea-Kavala_GRE_034,12017,2017-01-22,215,Nea-Kavala_GRE_034012017
5195,5195,Nea-Kavala_GRE_034,12017,2017-01-23,277,Nea-Kavala_GRE_034012017
5196,5196,Nea-Kavala_GRE_034,12017,2017-01-24,270,Nea-Kavala_GRE_034012017
5197,5197,Nea-Kavala_GRE_034,12017,2017-01-25,270,Nea-Kavala_GRE_034012017
5198,5198,Nea-Kavala_GRE_034,12017,2017-01-26,258,Nea-Kavala_GRE_034012017
5199,5199,Nea-Kavala_GRE_034,12017,2017-01-27,256,Nea-Kavala_GRE_034012017
5200,5200,Nea-Kavala_GRE_034,12017,2017-01-28,227,Nea-Kavala_GRE_034012017
5201,5201,Nea-Kavala_GRE_034,12017,2017-01-29,230,Nea-Kavala_GRE_034012017
5202,5202,Nea-Kavala_GRE_034,12017,2017-01-30,283,Nea-Kavala_GRE_034012017
5203,5203,Nea-Kavala_GRE_034,22018,2018-01-31,315,Nea-Kavala_GRE_034022018
5204,5204,Nea-Kavala_GRE_034,22018,2018-02-01,299,Nea-Kavala_GRE_034022018
5205,5205,Nea-Kavala_GRE_034,22018,2018-02-02,315,Nea-Kavala_GRE_034022018
5206,5206,Nea-Kavala_GRE_034,22018,2018-02-03,202,Nea-Kavala_GRE_034022018
5207,5207,Nea-Kavala_GRE_034,22018,2018-02-04,254,Nea-Kavala_GRE_034022018
5208,5208,Nea-Kavala_GRE_034,22018,2018-02-05,317,Nea-Kavala_GRE_034022018
5209,5209,Nea-Kavala_GRE_034,22018,2018-02-06,326,Nea-Kavala_GRE_034022018
5210,5210,Nea-Kavala_GRE_034,22018,2018-02-07,315,Nea-Kavala_GRE_034022018
5211,5211,Nea-Kavala_GRE_034,22018,2018-02-08,317,Nea-Kavala_GRE_034022018
5212,5212,Nea-Kavala_GRE_034,22018,2018-02-09,313,Nea-Kavala_GRE_034022018
5213,5213,Nea-Kavala_GRE_034,22018,2018-02-10,255,Nea-Kavala_GRE_034022018
5214,5214,Nea-Kavala_GRE_034,22018,2018-02-11,242,Nea-Kavala_GRE_034022018
5215,5215,Nea-Kavala_GRE_034,22018,2018-02-12,290,Nea-Kavala_GRE_034022018
5216,5216,Nea-Kavala_GRE_034,22018,2018-02-13,283,Nea-Kavala_GRE_034022018
5217,5217,Nea-Kavala_GRE_034,22018,2018-02-14,283,Nea-Kavala_GRE_034022018
5218,5218,Nea-Kavala_GRE_034,22018,2018-02-15,277,Nea-Kavala_GRE_034022018
5219,5219,Nea-Kavala_GRE_034,22018,2018-02-16,265,Nea-Kavala_GRE_034022018
5220,5220,Nea-Kavala_GRE_034,22018,2018-02-17,245,Nea-Kavala_GRE_034022018
5221,5221,Nea-Kavala_GRE_034,22018,2018-02-18,234,Nea-Kavala_GRE_034022018
5222,5222,Nea-Kavala_GRE_034,22018,2018-02-19,252,Nea-Kavala_GRE_034022018
5223,5223,Nea-Kavala_GRE_034,22018,2018-02-20,291,Nea-Kavala_GRE_034022018
5224,5224,Nea-Kavala_GRE_034,22018,2018-02-21,300,Nea-Kavala_GRE_034022018
5225,5225,Nea-Kavala_GRE_034,22018,2018-02-22,279,Nea-Kavala_GRE_034022018
5226,5226,Nea-Kavala_GRE_034,22018,2018-02-23,301,Nea-Kavala_GRE_034022018
5227,5227,Nea-Kavala_GRE_034,22018,2018-02-24,253,Nea-Kavala_GRE_034022018
5228,5228,Nea-Kavala_GRE_034,22018,2018-02-25,225,Nea-Kavala_GRE_034022018
5229,5229,Nea-Kavala_GRE_034,22018,2018-02-26,243,Nea-Kavala_GRE_034022018
5230,5230,Nea-Kavala_GRE_034,22018,2018-02-27,300,Nea-Kavala_GRE_034022018
5231,5231,Nea-Kavala_GRE_034,32018,2018-03-01,283,Nea-Kavala_GRE_034032018
5232,5232,Nea-Kavala_GRE_034,32018,2018-03-02,295,Nea-Kavala_GRE_034032018
5233,5233,Nea-Kavala_GRE_034,32018,2018-03-03,263,Nea-Kavala_GRE_034032018
5234,5234,Nea-Kavala_GRE_034,32018,2018-03-04,233,Nea-Kavala_GRE_034032018
5235,5235,Nea-Kavala_GRE_034,32018,2018-03-05,306,Nea-Kavala_GRE_034032018
5236,5236,Nea-Kavala_GRE_034,32018,2018-03-06,319,Nea-Kavala_GRE_034032018
5237,5237,Nea-Kavala_GRE_034,32018,2018-03-07,296,Nea-Kavala_GRE_034032018
5238,5238,Nea-Kavala_GRE_034,32018,2018-03-08,302,Nea-Kavala_GRE_034032018
