,campfilename,monthyear,appcat,totalusagekb,usageperc,cmy
292,Alexandria-Ref_GRE_003,92018,File sharing,31730,0,Alexandria-Ref_GRE_003092018
293,Alexandria-Ref_GRE_003,92018,Gaming,25701,0,Alexandria-Ref_GRE_003092018
294,Alexandria-Ref_GRE_003,92018,Photo sharing,18019,0,Alexandria-Ref_GRE_003092018
295,Alexandria-Ref_GRE_003,92018,Cloud services,421,0,Alexandria-Ref_GRE_003092018
296,Alexandria-Ref_GRE_003,92018,Remote monitoring & management,3,0,Alexandria-Ref_GRE_003092018
297,Alexandria-Ref_GRE_003,102016,Other,1197274419,91,Alexandria-Ref_GRE_003102016
298,Alexandria-Ref_GRE_003,102016,Social web,108660663,8,Alexandria-Ref_GRE_003102016
299,Alexandria-Ref_GRE_003,102016,Video,5446875,0,Alexandria-Ref_GRE_003102016
300,Alexandria-Ref_GRE_003,102016,Email,1110656,0,Alexandria-Ref_GRE_003102016
301,Alexandria-Ref_GRE_003,102016,Software & anti-virus updates,252492,0,Alexandria-Ref_GRE_003102016
302,Alexandria-Ref_GRE_003,102016,Blogging,176196,0,Alexandria-Ref_GRE_003102016
303,Alexandria-Ref_GRE_003,102016,VoIP & video conferencing,169599,0,Alexandria-Ref_GRE_003102016
304,Alexandria-Ref_GRE_003,102016,Music,136027,0,Alexandria-Ref_GRE_003102016
305,Alexandria-Ref_GRE_003,102016,P2P,64136,0,Alexandria-Ref_GRE_003102016
306,Alexandria-Ref_GRE_003,102016,Photo sharing,56432,0,Alexandria-Ref_GRE_003102016
307,Alexandria-Ref_GRE_003,102016,File sharing,48029,0,Alexandria-Ref_GRE_003102016
308,Alexandria-Ref_GRE_003,102016,News,26685,0,Alexandria-Ref_GRE_003102016
309,Alexandria-Ref_GRE_003,102016,Gaming,16345,0,Alexandria-Ref_GRE_003102016
310,Alexandria-Ref_GRE_003,102016,Productivity,10524,0,Alexandria-Ref_GRE_003102016
311,Alexandria-Ref_GRE_003,102016,Sports,2479,0,Alexandria-Ref_GRE_003102016
312,Alexandria-Ref_GRE_003,102016,Remote monitoring & management,63,0,Alexandria-Ref_GRE_003102016
313,Alexandria-Ref_GRE_003,102016,Web file sharing,29,0,Alexandria-Ref_GRE_003102016
314,Alexandria-Ref_GRE_003,102016,Online backup,24,0,Alexandria-Ref_GRE_003102016
315,Andravida_GRE_004,12017,Video,499598385,69,Andravida_GRE_004012017
316,Andravida_GRE_004,12017,Other,138733611,19,Andravida_GRE_004012017
317,Andravida_GRE_004,12017,Social web,67825421,9,Andravida_GRE_004012017
318,Andravida_GRE_004,12017,Music,6971264,0,Andravida_GRE_004012017
319,Andravida_GRE_004,12017,Software & anti-virus updates,2258471,0,Andravida_GRE_004012017
320,Andravida_GRE_004,12017,VoIP & video conferencing,826996,0,Andravida_GRE_004012017
321,Andravida_GRE_004,12017,P2P,703847,0,Andravida_GRE_004012017
322,Andravida_GRE_004,12017,Email,435759,0,Andravida_GRE_004012017
323,Andravida_GRE_004,12017,Online backup,277875,0,Andravida_GRE_004012017
324,Andravida_GRE_004,12017,File sharing,229058,0,Andravida_GRE_004012017
325,Andravida_GRE_004,12017,Blogging,133304,0,Andravida_GRE_004012017
326,Andravida_GRE_004,12017,Productivity,119697,0,Andravida_GRE_004012017
327,Andravida_GRE_004,12017,Photo sharing,87050,0,Andravida_GRE_004012017
328,Andravida_GRE_004,12017,Web file sharing,68428,0,Andravida_GRE_004012017
329,Andravida_GRE_004,12017,News,30994,0,Andravida_GRE_004012017
330,Andravida_GRE_004,12017,Gaming,5966,0,Andravida_GRE_004012017
331,Andravida_GRE_004,12017,Business management,2825,0,Andravida_GRE_004012017
332,Andravida_GRE_004,12017,Sports,833,0,Andravida_GRE_004012017
333,Andravida_GRE_004,12017,Remote monitoring & management,0,0,Andravida_GRE_004012017
334,Andravida_GRE_004,32018,Video,223894769,62,Andravida_GRE_004032018
335,Andravida_GRE_004,32018,Other,85667347,23,Andravida_GRE_004032018
336,Andravida_GRE_004,32018,Social web,46934697,13,Andravida_GRE_004032018
337,Andravida_GRE_004,32018,Advertising,546970,0,Andravida_GRE_004032018
338,Andravida_GRE_004,32018,Email,155611,0,Andravida_GRE_004032018
339,Andravida_GRE_004,32018,Music,108177,0,Andravida_GRE_004032018
340,Andravida_GRE_004,32018,P2P,79890,0,Andravida_GRE_004032018
341,Andravida_GRE_004,32018,Photo sharing,33449,0,Andravida_GRE_004032018
342,Andravida_GRE_004,32018,Gaming,31602,0,Andravida_GRE_004032018
343,Andravida_GRE_004,32018,Blogging,25447,0,Andravida_GRE_004032018
344,Andravida_GRE_004,32018,Software & anti-virus updates,14361,0,Andravida_GRE_004032018
345,Andravida_GRE_004,32018,VoIP & video conferencing,11862,0,Andravida_GRE_004032018
346,Andravida_GRE_004,32018,Productivity,10904,0,Andravida_GRE_004032018
347,Andravida_GRE_004,32018,File sharing,10117,0,Andravida_GRE_004032018
348,Andravida_GRE_004,32018,Online backup,9205,0,Andravida_GRE_004032018
349,Andravida_GRE_004,32018,Web file sharing,7295,0,Andravida_GRE_004032018
350,Andravida_GRE_004,32018,News,3535,0,Andravida_GRE_004032018
351,Andravida_GRE_004,32018,Security,723,0,Andravida_GRE_004032018
352,Andravida_GRE_004,32018,Sports,4,0,Andravida_GRE_004032018
353,Andravida_GRE_004,52018,Other,1299729954,44,Andravida_GRE_004052018
354,Andravida_GRE_004,52018,Video,1147577993,38,Andravida_GRE_004052018
355,Andravida_GRE_004,52018,Social web,446103861,15,Andravida_GRE_004052018
356,Andravida_GRE_004,52018,Music,31186911,1,Andravida_GRE_004052018
357,Andravida_GRE_004,52018,Advertising,12607073,0,Andravida_GRE_004052018
358,Andravida_GRE_004,52018,Software & anti-virus updates,6836428,0,Andravida_GRE_004052018
359,Andravida_GRE_004,52018,Online backup,3200759,0,Andravida_GRE_004052018
360,Andravida_GRE_004,52018,Email,1627534,0,Andravida_GRE_004052018
361,Andravida_GRE_004,52018,Productivity,1329027,0,Andravida_GRE_004052018
362,Andravida_GRE_004,52018,Web file sharing,1010984,0,Andravida_GRE_004052018
363,Andravida_GRE_004,52018,VoIP & video conferencing,748624,0,Andravida_GRE_004052018
364,Andravida_GRE_004,52018,File sharing,389244,0,Andravida_GRE_004052018
365,Andravida_GRE_004,52018,Blogging,362296,0,Andravida_GRE_004052018
366,Andravida_GRE_004,52018,Gaming,154868,0,Andravida_GRE_004052018
367,Andravida_GRE_004,52018,P2P,147724,0,Andravida_GRE_004052018
368,Andravida_GRE_004,52018,News,130430,0,Andravida_GRE_004052018
369,Andravida_GRE_004,52018,Photo sharing,75901,0,Andravida_GRE_004052018
370,Andravida_GRE_004,52018,Security,68476,0,Andravida_GRE_004052018
371,Andravida_GRE_004,52018,Remote monitoring & management,5942,0,Andravida_GRE_004052018
372,Andravida_GRE_004,52018,Sports,192,0,Andravida_GRE_004052018
373,Andravida_GRE_004,52018,Web payments,85,0,Andravida_GRE_004052018
374,Andravida_GRE_004,52018,Cloud services,65,0,Andravida_GRE_004052018
375,Andravida_GRE_004,62017,Video,423085902,48,Andravida_GRE_004062017
376,Andravida_GRE_004,62017,Other,258554739,29,Andravida_GRE_004062017
377,Andravida_GRE_004,62017,Social web,151770913,17,Andravida_GRE_004062017
378,Andravida_GRE_004,62017,Online backup,19290929,2,Andravida_GRE_004062017
379,Andravida_GRE_004,62017,Music,16489171,1,Andravida_GRE_004062017
380,Andravida_GRE_004,62017,Software & anti-virus updates,2635910,0,Andravida_GRE_004062017
381,Andravida_GRE_004,62017,File sharing,2291817,0,Andravida_GRE_004062017
382,Andravida_GRE_004,62017,Email,1484600,0,Andravida_GRE_004062017
383,Andravida_GRE_004,62017,Web file sharing,539908,0,Andravida_GRE_004062017
384,Andravida_GRE_004,62017,VoIP & video conferencing,530555,0,Andravida_GRE_004062017
385,Andravida_GRE_004,62017,News,245834,0,Andravida_GRE_004062017
386,Andravida_GRE_004,62017,P2P,150202,0,Andravida_GRE_004062017
387,Andravida_GRE_004,62017,Blogging,135973,0,Andravida_GRE_004062017
388,Andravida_GRE_004,62017,Productivity,121205,0,Andravida_GRE_004062017
389,Andravida_GRE_004,62017,Photo sharing,89396,0,Andravida_GRE_004062017
390,Andravida_GRE_004,62017,Gaming,50475,0,Andravida_GRE_004062017
391,Andravida_GRE_004,62017,Sports,19809,0,Andravida_GRE_004062017
392,Andravida_GRE_004,62017,Business management,154,0,Andravida_GRE_004062017
393,Andravida_GRE_004,62017,Remote monitoring & management,21,0,Andravida_GRE_004062017
394,Andravida_GRE_004,62018,Video,258799209,58,Andravida_GRE_004062018
395,Andravida_GRE_004,62018,Other,91148815,20,Andravida_GRE_004062018
396,Andravida_GRE_004,62018,Social web,82272511,18,Andravida_GRE_004062018
397,Andravida_GRE_004,62018,Music,4421579,1,Andravida_GRE_004062018
398,Andravida_GRE_004,62018,Advertising,1236445,0,Andravida_GRE_004062018
399,Andravida_GRE_004,62018,Web file sharing,267462,0,Andravida_GRE_004062018
400,Andravida_GRE_004,62018,P2P,192824,0,Andravida_GRE_004062018
401,Andravida_GRE_004,62018,Online backup,137639,0,Andravida_GRE_004062018
402,Andravida_GRE_004,62018,Productivity,101376,0,Andravida_GRE_004062018
403,Andravida_GRE_004,62018,Gaming,59723,0,Andravida_GRE_004062018
404,Andravida_GRE_004,62018,Email,53891,0,Andravida_GRE_004062018
405,Andravida_GRE_004,62018,Software & anti-virus updates,21774,0,Andravida_GRE_004062018
406,Andravida_GRE_004,62018,VoIP & video conferencing,15879,0,Andravida_GRE_004062018
407,Andravida_GRE_004,62018,Blogging,11906,0,Andravida_GRE_004062018
408,Andravida_GRE_004,62018,News,2222,0,Andravida_GRE_004062018
409,Andravida_GRE_004,62018,Photo sharing,2203,0,Andravida_GRE_004062018
410,Andravida_GRE_004,62018,Security,1908,0,Andravida_GRE_004062018
411,Andravida_GRE_004,62018,File sharing,455,0,Andravida_GRE_004062018
412,Andravida_GRE_004,62018,Cloud services,393,0,Andravida_GRE_004062018
413,Andravida_GRE_004,72018,Video,355654711,56,Andravida_GRE_004072018
414,Andravida_GRE_004,72018,Other,145772209,23,Andravida_GRE_004072018
415,Andravida_GRE_004,72018,Social web,120835137,19,Andravida_GRE_004072018
416,Andravida_GRE_004,72018,Music,6282390,0,Andravida_GRE_004072018
417,Andravida_GRE_004,72018,Advertising,2138034,0,Andravida_GRE_004072018
418,Andravida_GRE_004,72018,Web file sharing,153016,0,Andravida_GRE_004072018
419,Andravida_GRE_004,72018,Email,146210,0,Andravida_GRE_004072018
420,Andravida_GRE_004,72018,Online backup,128418,0,Andravida_GRE_004072018
421,Andravida_GRE_004,72018,Gaming,114818,0,Andravida_GRE_004072018
422,Andravida_GRE_004,72018,Blogging,43801,0,Andravida_GRE_004072018
423,Andravida_GRE_004,72018,VoIP & video conferencing,19247,0,Andravida_GRE_004072018
424,Andravida_GRE_004,72018,Productivity,18069,0,Andravida_GRE_004072018
425,Andravida_GRE_004,72018,Software & anti-virus updates,16035,0,Andravida_GRE_004072018
426,Andravida_GRE_004,72018,Security,7810,0,Andravida_GRE_004072018
427,Andravida_GRE_004,72018,News,7746,0,Andravida_GRE_004072018
428,Andravida_GRE_004,72018,P2P,5519,0,Andravida_GRE_004072018
429,Andravida_GRE_004,72018,Photo sharing,3331,0,Andravida_GRE_004072018
430,Andravida_GRE_004,72018,File sharing,2084,0,Andravida_GRE_004072018
431,Andravida_GRE_004,72018,Web payments,581,0,Andravida_GRE_004072018
432,Andravida_GRE_004,72018,Sports,8,0,Andravida_GRE_004072018
433,Andravida_GRE_004,72018,Remote monitoring & management,0,0,Andravida_GRE_004072018
434,Andravida_GRE_004,92018,Video,326548836,49,Andravida_GRE_004092018
435,Andravida_GRE_004,92018,Other,205252491,31,Andravida_GRE_004092018
436,Andravida_GRE_004,92018,Social web,120826778,18,Andravida_GRE_004092018
437,Andravida_GRE_004,92018,Music,2467950,0,Andravida_GRE_004092018
438,Andravida_GRE_004,92018,Advertising,2434679,0,Andravida_GRE_004092018
439,Andravida_GRE_004,92018,Gaming,153857,0,Andravida_GRE_004092018
440,Andravida_GRE_004,92018,Online backup,132243,0,Andravida_GRE_004092018
441,Andravida_GRE_004,92018,Web file sharing,117681,0,Andravida_GRE_004092018
442,Andravida_GRE_004,92018,Email,88954,0,Andravida_GRE_004092018
443,Andravida_GRE_004,92018,Blogging,85944,0,Andravida_GRE_004092018
444,Andravida_GRE_004,92018,P2P,36484,0,Andravida_GRE_004092018
445,Andravida_GRE_004,92018,Productivity,22780,0,Andravida_GRE_004092018
446,Andravida_GRE_004,92018,VoIP & video conferencing,21285,0,Andravida_GRE_004092018
447,Andravida_GRE_004,92018,Photo sharing,12867,0,Andravida_GRE_004092018
448,Andravida_GRE_004,92018,File sharing,9500,0,Andravida_GRE_004092018
449,Andravida_GRE_004,92018,Security,6463,0,Andravida_GRE_004092018
450,Andravida_GRE_004,92018,News,4000,0,Andravida_GRE_004092018
451,Andravida_GRE_004,92018,Software & anti-virus updates,2570,0,Andravida_GRE_004092018
452,Andravida_GRE_004,92018,Business management,1050,0,Andravida_GRE_004092018
453,Andravida_GRE_004,92018,Web payments,817,0,Andravida_GRE_004092018
454,Andravida_GRE_004,92018,Sports,9,0,Andravida_GRE_004092018
455,Andravida_GRE_004,92018,Remote monitoring & management,0,0,Andravida_GRE_004092018
456,Andravida_GRE_004,42018,Video,230322634,63,Andravida_GRE_004042018
457,Andravida_GRE_004,42018,Other,80623386,22,Andravida_GRE_004042018
458,Andravida_GRE_004,42018,Social web,46680016,12,Andravida_GRE_004042018
459,Andravida_GRE_004,42018,Music,1955417,0,Andravida_GRE_004042018
460,Andravida_GRE_004,42018,Advertising,666674,0,Andravida_GRE_004042018
461,Andravida_GRE_004,42018,File sharing,166133,0,Andravida_GRE_004042018
462,Andravida_GRE_004,42018,Online backup,81127,0,Andravida_GRE_004042018
463,Andravida_GRE_004,42018,Email,33408,0,Andravida_GRE_004042018
464,Andravida_GRE_004,42018,VoIP & video conferencing,28245,0,Andravida_GRE_004042018
465,Andravida_GRE_004,42018,Gaming,27737,0,Andravida_GRE_004042018
466,Andravida_GRE_004,42018,P2P,21443,0,Andravida_GRE_004042018
467,Andravida_GRE_004,42018,Web file sharing,17271,0,Andravida_GRE_004042018
468,Andravida_GRE_004,42018,Software & anti-virus updates,13600,0,Andravida_GRE_004042018
469,Andravida_GRE_004,42018,Blogging,12329,0,Andravida_GRE_004042018
470,Andravida_GRE_004,42018,Productivity,9706,0,Andravida_GRE_004042018
471,Andravida_GRE_004,42018,News,7621,0,Andravida_GRE_004042018
472,Andravida_GRE_004,42018,Security,267,0,Andravida_GRE_004042018
473,Andravida_GRE_004,42018,Photo sharing,39,0,Andravida_GRE_004042018
474,Andravida_GRE_004,42018,Remote monitoring & management,0,0,Andravida_GRE_004042018
475,Bujanovac_SRB_001,12018,Other,3233011210,75,Bujanovac_SRB_001012018
476,Bujanovac_SRB_001,12018,Social web,657200759,15,Bujanovac_SRB_001012018
477,Bujanovac_SRB_001,12018,Video,382607402,8,Bujanovac_SRB_001012018
478,Bujanovac_SRB_001,12018,Email,3083785,0,Bujanovac_SRB_001012018
479,Bujanovac_SRB_001,12018,Advertising,2672120,0,Bujanovac_SRB_001012018
480,Bujanovac_SRB_001,12018,Software & anti-virus updates,1393279,0,Bujanovac_SRB_001012018
481,Bujanovac_SRB_001,12018,Music,657633,0,Bujanovac_SRB_001012018
482,Bujanovac_SRB_001,12018,P2P,401849,0,Bujanovac_SRB_001012018
483,Bujanovac_SRB_001,12018,Productivity,339578,0,Bujanovac_SRB_001012018
484,Bujanovac_SRB_001,12018,Gaming,292485,0,Bujanovac_SRB_001012018
485,Bujanovac_SRB_001,12018,Photo sharing,194497,0,Bujanovac_SRB_001012018
486,Bujanovac_SRB_001,12018,VoIP & video conferencing,156534,0,Bujanovac_SRB_001012018
487,Bujanovac_SRB_001,12018,Blogging,110384,0,Bujanovac_SRB_001012018
488,Bujanovac_SRB_001,12018,Online backup,77253,0,Bujanovac_SRB_001012018
489,Bujanovac_SRB_001,12018,News,43887,0,Bujanovac_SRB_001012018
490,Bujanovac_SRB_001,12018,Security,9229,0,Bujanovac_SRB_001012018
491,Bujanovac_SRB_001,12018,Sports,5942,0,Bujanovac_SRB_001012018
492,Bujanovac_SRB_001,12018,File sharing,3860,0,Bujanovac_SRB_001012018
493,Bujanovac_SRB_001,12018,Cloud services,47,0,Bujanovac_SRB_001012018
494,Bujanovac_SRB_001,12018,Business management,24,0,Bujanovac_SRB_001012018
495,Bujanovac_SRB_001,12018,Web file sharing,1,0,Bujanovac_SRB_001012018
496,Bujanovac_SRB_001,22018,Other,2697849483,75,Bujanovac_SRB_001022018
497,Bujanovac_SRB_001,22018,Social web,607827329,17,Bujanovac_SRB_001022018
498,Bujanovac_SRB_001,22018,Video,233058250,6,Bujanovac_SRB_001022018
499,Bujanovac_SRB_001,22018,Productivity,4937131,0,Bujanovac_SRB_001022018
500,Bujanovac_SRB_001,22018,Advertising,4069230,0,Bujanovac_SRB_001022018
501,Bujanovac_SRB_001,22018,Software & anti-virus updates,3415089,0,Bujanovac_SRB_001022018
502,Bujanovac_SRB_001,22018,Email,2367409,0,Bujanovac_SRB_001022018
503,Bujanovac_SRB_001,22018,P2P,572374,0,Bujanovac_SRB_001022018
504,Bujanovac_SRB_001,22018,Music,295322,0,Bujanovac_SRB_001022018
505,Bujanovac_SRB_001,22018,Photo sharing,285989,0,Bujanovac_SRB_001022018
506,Bujanovac_SRB_001,22018,VoIP & video conferencing,155144,0,Bujanovac_SRB_001022018
507,Bujanovac_SRB_001,22018,Online backup,95797,0,Bujanovac_SRB_001022018
508,Bujanovac_SRB_001,22018,Gaming,75905,0,Bujanovac_SRB_001022018
509,Bujanovac_SRB_001,22018,Blogging,75524,0,Bujanovac_SRB_001022018
510,Bujanovac_SRB_001,22018,News,40454,0,Bujanovac_SRB_001022018
511,Bujanovac_SRB_001,22018,Security,28451,0,Bujanovac_SRB_001022018
512,Bujanovac_SRB_001,22018,Sports,5538,0,Bujanovac_SRB_001022018
513,Bujanovac_SRB_001,22018,File sharing,4754,0,Bujanovac_SRB_001022018
514,Bujanovac_SRB_001,22018,Web payments,110,0,Bujanovac_SRB_001022018
515,Bujanovac_SRB_001,22018,Business management,47,0,Bujanovac_SRB_001022018
516,Bujanovac_SRB_001,22018,Cloud services,37,0,Bujanovac_SRB_001022018
517,Bujanovac_SRB_001,22018,Remote monitoring & management,1,0,Bujanovac_SRB_001022018
518,Bujanovac_SRB_001,22018,Web file sharing,0,0,Bujanovac_SRB_001022018
519,Bujanovac_SRB_001,32018,Other,3156195308,78,Bujanovac_SRB_001032018
520,Bujanovac_SRB_001,32018,Social web,587801274,14,Bujanovac_SRB_001032018
521,Bujanovac_SRB_001,32018,Video,282325351,6,Bujanovac_SRB_001032018
522,Bujanovac_SRB_001,32018,Software & anti-virus updates,6785347,0,Bujanovac_SRB_001032018
523,Bujanovac_SRB_001,32018,Email,5451342,0,Bujanovac_SRB_001032018
524,Bujanovac_SRB_001,32018,Advertising,4709671,0,Bujanovac_SRB_001032018
525,Bujanovac_SRB_001,32018,VoIP & video conferencing,1179556,0,Bujanovac_SRB_001032018
526,Bujanovac_SRB_001,32018,P2P,467965,0,Bujanovac_SRB_001032018
527,Bujanovac_SRB_001,32018,Music,453773,0,Bujanovac_SRB_001032018
528,Bujanovac_SRB_001,32018,Productivity,238719,0,Bujanovac_SRB_001032018
529,Bujanovac_SRB_001,32018,Blogging,160799,0,Bujanovac_SRB_001032018
530,Bujanovac_SRB_001,32018,Online backup,79153,0,Bujanovac_SRB_001032018
531,Bujanovac_SRB_001,32018,Photo sharing,70109,0,Bujanovac_SRB_001032018
532,Bujanovac_SRB_001,32018,News,68178,0,Bujanovac_SRB_001032018
533,Bujanovac_SRB_001,32018,Gaming,38637,0,Bujanovac_SRB_001032018
534,Bujanovac_SRB_001,32018,Security,29814,0,Bujanovac_SRB_001032018
535,Bujanovac_SRB_001,32018,File sharing,24899,0,Bujanovac_SRB_001032018
536,Bujanovac_SRB_001,32018,Sports,16984,0,Bujanovac_SRB_001032018
537,Bujanovac_SRB_001,32018,Cloud services,158,0,Bujanovac_SRB_001032018
538,Bujanovac_SRB_001,32018,Business management,11,0,Bujanovac_SRB_001032018
539,Bujanovac_SRB_001,32018,Web payments,5,0,Bujanovac_SRB_001032018
540,Bujanovac_SRB_001,32018,Web file sharing,3,0,Bujanovac_SRB_001032018
541,Bujanovac_SRB_001,32018,Remote monitoring & management,2,0,Bujanovac_SRB_001032018
542,Bujanovac_SRB_001,92018,Other,2434264613,74,Bujanovac_SRB_001092018
543,Bujanovac_SRB_001,92018,Social web,713883457,21,Bujanovac_SRB_001092018
544,Bujanovac_SRB_001,92018,Video,98784706,3,Bujanovac_SRB_001092018
545,Bujanovac_SRB_001,92018,Web payments,17394678,0,Bujanovac_SRB_001092018
546,Bujanovac_SRB_001,92018,Email,9505052,0,Bujanovac_SRB_001092018
547,Bujanovac_SRB_001,92018,Advertising,6440409,0,Bujanovac_SRB_001092018
548,Bujanovac_SRB_001,92018,Software & anti-virus updates,1971096,0,Bujanovac_SRB_001092018
549,Bujanovac_SRB_001,92018,P2P,535855,0,Bujanovac_SRB_001092018
550,Bujanovac_SRB_001,92018,Music,401533,0,Bujanovac_SRB_001092018
551,Bujanovac_SRB_001,92018,Gaming,306638,0,Bujanovac_SRB_001092018
552,Bujanovac_SRB_001,92018,VoIP & video conferencing,115190,0,Bujanovac_SRB_001092018
553,Bujanovac_SRB_001,92018,Photo sharing,90000,0,Bujanovac_SRB_001092018
554,Bujanovac_SRB_001,92018,News,80030,0,Bujanovac_SRB_001092018
555,Bujanovac_SRB_001,92018,Blogging,46626,0,Bujanovac_SRB_001092018
556,Bujanovac_SRB_001,92018,Online backup,42771,0,Bujanovac_SRB_001092018
557,Bujanovac_SRB_001,92018,Productivity,25629,0,Bujanovac_SRB_001092018
558,Bujanovac_SRB_001,92018,File sharing,21682,0,Bujanovac_SRB_001092018
559,Bujanovac_SRB_001,92018,Security,13791,0,Bujanovac_SRB_001092018
560,Bujanovac_SRB_001,92018,Sports,9124,0,Bujanovac_SRB_001092018
561,Bujanovac_SRB_001,92018,Remote monitoring & management,72,0,Bujanovac_SRB_001092018
562,Bujanovac_SRB_001,92018,Web file sharing,13,0,Bujanovac_SRB_001092018
563,Diavata_GRE_008,12017,Video,2454787175,67,Diavata_GRE_008012017
564,Diavata_GRE_008,12017,Other,1054500868,28,Diavata_GRE_008012017
565,Diavata_GRE_008,12017,Social web,114172693,3,Diavata_GRE_008012017
566,Diavata_GRE_008,12017,Software & anti-virus updates,12965900,0,Diavata_GRE_008012017
567,Diavata_GRE_008,12017,Music,6986190,0,Diavata_GRE_008012017
568,Diavata_GRE_008,12017,File sharing,6507298,0,Diavata_GRE_008012017
569,Diavata_GRE_008,12017,Web file sharing,6334152,0,Diavata_GRE_008012017
570,Diavata_GRE_008,12017,Email,2126048,0,Diavata_GRE_008012017
571,Diavata_GRE_008,12017,Productivity,976984,0,Diavata_GRE_008012017
572,Diavata_GRE_008,12017,Blogging,655698,0,Diavata_GRE_008012017
573,Diavata_GRE_008,12017,VoIP & video conferencing,530571,0,Diavata_GRE_008012017
574,Diavata_GRE_008,12017,P2P,182761,0,Diavata_GRE_008012017
575,Diavata_GRE_008,12017,Photo sharing,151591,0,Diavata_GRE_008012017
576,Diavata_GRE_008,12017,Gaming,149172,0,Diavata_GRE_008012017
577,Diavata_GRE_008,12017,Online backup,131889,0,Diavata_GRE_008012017
578,Diavata_GRE_008,12017,News,91798,0,Diavata_GRE_008012017
579,Diavata_GRE_008,12017,Sports,106,0,Diavata_GRE_008012017
580,Diavata_GRE_008,12017,Remote monitoring & management,3,0,Diavata_GRE_008012017
581,Diavata_GRE_008,12017,Business management,3,0,Diavata_GRE_008012017
582,Diavata_GRE_008,22018,Video,4541670954,53,Diavata_GRE_008022018
583,Diavata_GRE_008,22018,Other,2752710960,32,Diavata_GRE_008022018
584,Diavata_GRE_008,22018,Social web,966381085,11,Diavata_GRE_008022018
585,Diavata_GRE_008,22018,Music,72612516,0,Diavata_GRE_008022018
